X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-62.09176702395633,-36.55073845507208,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.06185296113045,-36.552973287137384,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.16002498944277,-36.3859001334134,train,0.003880687281140921,26.31726019468737,0.5403065297992361
-62.069921806122686,-36.56142741249565,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.06739546573679,-36.55312589444233,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.15449759478093,-36.49228822697804,train,0.0034598911326023316,13.054776744838858,0.5116982597167425
-62.30488260351712,-36.29558133429313,train,4.284910248358215E-4,2.575393622383656,0.11487126502486698
-62.0291631035008,-36.53671608849651,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-61.77752841691874,-36.639381573723696,train,0.00365680418045156,14.506942352039788,0.5255163260866637
-62.12518457890533,-36.505691984767125,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.12834146399386,-36.492211677216254,train,0.00389647232231568,45.7768939758667,0.5413146033069816
-62.14139873319477,-36.53592868261166,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.160105256392455,-36.400939871039014,train,0.003880687281140921,26.31726019468737,0.5403065297992361
-62.060513194910406,-36.545832782534845,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.164603890038656,-36.48570398569334,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.05817245708799,-36.488855453614406,train,0.00395348248562889,99.1811226669561,0.544918889284683
-62.146523380338884,-36.457822311899044,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.14736228575274,-36.51986322122353,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.32293284677469,-36.36820220988627,train,0.0023415521211100103,4.904766918033382,0.4149300319913368
-62.148188,-36.461155,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.150552185118904,-36.46414170813639,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.13773476576341,-36.42760320147893,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.09539807643571,-36.5197726082279,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.25458329152393,-36.35785574652464,train,0.0037884086044608174,16.38943920975062,0.5343235546630762
-62.246438389849104,-36.36450103955625,train,0.003880687281140921,26.31726019468737,0.5403065297992361
-62.114552013834135,-36.42582720909314,train,0.00389647232231568,45.7768939758667,0.5413146033069816
-62.08071355331692,-36.49855576801194,train,0.00395348248562889,99.1811226669561,0.544918889284683
-62.16315233365534,-36.46086124582199,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.10593897101442,-36.55330361515467,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.053173801291365,-36.5004552875766,train,0.00395348248562889,99.1811226669561,0.544918889284683
-62.04270997875935,-36.51015471556492,train,0.00395348248562889,99.1811226669561,0.544918889284683
-62.03277305895689,-36.5185166284898,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.0829639130892,-36.55690444640543,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.29066696263401,-36.39253530041034,train,0.0034073275871825087,10.654963322940475,0.5078725346150261
-62.08922642684632,-36.5113505241569,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.12941576954915,-36.43471358630437,train,0.00389647232231568,45.7768939758667,0.5413146033069816
-62.105750628568735,-36.432353731955025,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.24024702162777,-36.32785946398062,train,0.0037884086044608174,16.38943920975062,0.5343235546630762
-62.004847519265674,-36.52112213977966,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.12295252353886,-36.4883009597199,train,0.00389647232231568,45.7768939758667,0.5413146033069816
-62.113540500207925,-36.438125100150366,train,0.00389647232231568,45.7768939758667,0.5413146033069816
-62.081485910058994,-36.571554184762256,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.23313034470644,-36.62107668774719,train,0.002892220600862359,7.771523244972475,0.46694553950356626
-62.05001912049432,-36.53859576311032,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.12229041553889,-36.551325921567866,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.09912272923016,-36.46669633474158,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.132407247797296,-36.473187935164546,train,0.00389647232231568,45.7768939758667,0.5413146033069816
-62.119151866750684,-36.31895726083771,train,0.003785104414369796,16.0112633127747,0.5341064349573109
-62.12566420386097,-36.426155968006654,train,0.00389647232231568,45.7768939758667,0.5413146033069816
-62.15671504265964,-36.469921809589856,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.08302758892629,-36.56424107987723,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-61.83434836810868,-36.692797760219065,train,0.003130973773493962,8.397799351853898,0.48673024723811975
-61.98007312829575,-36.44100915620953,train,0.0038997308306606172,46.55659641214313,0.5415221497737203
-62.069066690554045,-36.494900485143035,train,0.00395348248562889,99.1811226669561,0.544918889284683
-62.16005203636144,-36.48294338181561,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.11797464624466,-36.41572110663204,train,0.00389647232231568,45.7768939758667,0.5413146033069816
-62.08942510661866,-36.47479691603035,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.1012622135202,-36.46965362125445,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.104070891748485,-36.5424056030715,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.13565329978558,-36.52956609511712,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.29343049147666,-36.394388381030026,train,0.0034073275871825087,10.654963322940475,0.5078725346150261
-62.267243389216446,-36.55057494531896,train,0.002882761992219273,5.74702894443152,0.46613027719553507
-62.01966347132065,-36.524183249066844,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.04073209355178,-36.48460680780612,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.1206856850824,-36.31434780790489,train,0.003827925351744776,21.320009226332957,0.5369046208562854
-62.290582217409415,-36.37817863193951,train,0.0034073275871825087,10.654963322940475,0.5078725346150261
-62.295508028535245,-36.37603494337537,train,0.003594991979915035,13.41431289110555,0.5212637210157411
-62.103129469840326,-36.49722134224502,train,0.00389647232231568,45.7768939758667,0.5413146033069816
-61.974065319555606,-36.56819365455707,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.099550716375404,-36.51525767588806,train,0.00389647232231568,45.7768939758667,0.5413146033069816
-62.147212408712264,-36.53171457041038,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.10779663197642,-36.43393522004994,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.115574383440894,-36.31533351201678,train,0.003827925351744776,21.320009226332957,0.5369046208562854
-62.066881785485585,-36.502037482731026,train,0.00395348248562889,99.1811226669561,0.544918889284683
-62.05767308782968,-36.498321836286635,train,0.00395348248562889,99.1811226669561,0.544918889284683
-62.093419451593945,-36.496859250090566,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.247523,-36.3671155,train,0.003880687281140921,26.31726019468737,0.5403065297992361
-62.10300049999999,-36.475027,train,0.00389647232231568,45.7768939758667,0.5413146033069816
-62.04430186727332,-36.551583232947216,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-61.97470829761547,-36.600502463833195,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.10734133333333,-36.50531466666666,train,0.00389647232231568,45.7768939758667,0.5413146033069816
-62.03738525170183,-36.51401683807249,train,0.00395348248562889,99.1811226669561,0.544918889284683
-62.11758157374392,-36.512128199104424,train,0.00389647232231568,45.7768939758667,0.5413146033069816
-62.01670113707382,-36.52829104397088,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-61.97150918429167,-36.565599489634515,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.17522131000383,-36.399699441091926,train,0.003837276124504371,23.23508154427548,0.5375111929294248
-62.293196432620654,-36.30661668205236,train,0.004094422768371354,99.590557723,0.5535909081329525
-62.30461158856244,-36.28270681471177,train,4.284910248358215E-4,2.575393622383656,0.11487126502486698
-62.31031908098587,-36.37812262678119,train,0.0022858724655594105,4.207887948643396,0.40909985584654984
-62.10857152929712,-36.31838346827269,train,0.003827925351744776,21.320009226332957,0.5369046208562854
-62.157846349250114,-36.39387240216695,train,0.003880687281140921,26.31726019468737,0.5403065297992361
-61.77445363372787,-36.6424685955099,train,0.003145416167700785,8.71217540809771,0.48788004061668666
-62.25285180166582,-36.626835564997485,train,0.002892220600862359,7.771523244972475,0.46694553950356626
-61.97238364850046,-36.59907716761223,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.202488391378836,-36.363679763230856,train,0.003880687281140921,26.31726019468737,0.5403065297992361
-62.24955395082264,-36.63107904934635,train,0.002892220600862359,7.771523244972475,0.46694553950356626
-61.975448022523196,-36.443886151689405,train,0.0038997308306606172,46.55659641214313,0.5415221497737203
-61.77802104352327,-36.64666253274991,train,0.00365680418045156,14.506942352039788,0.5255163260866637
-61.76383134304146,-36.641748757181375,train,0.003145416167700785,8.71217540809771,0.48788004061668666
-62.15907723681046,-36.39389574384196,train,0.003880687281140921,26.31726019468737,0.5403065297992361
-62.187319,-36.3837735,train,0.003837276124504371,23.23508154427548,0.5375111929294248
-62.18744877882328,-36.3821712699691,train,0.003837276124504371,23.23508154427548,0.5375111929294248
-62.04786734577085,-36.54872388007827,train,0.003909257008281734,46.94736531711538,0.5421278315601208
-62.04235657878516,-36.49106599093764,train,0.00395348248562889,99.1811226669561,0.544918889284683
-62.135061196796435,-36.41887763893868,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.30847745636248,-36.39318878161642,train,5.698413982454873E-4,2.778190045909583,0.14718745944546363
-62.17309958151407,-36.34332419611272,train,0.0037884086044608174,16.38943920975062,0.5343235546630762
-62.074950003824775,-36.48317991092737,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.168450380529585,-36.39088616584473,train,0.003837276124504371,23.23508154427548,0.5375111929294248
-62.00013235074189,-36.712956249847764,train,0.003791561314411158,20.937279448115458,0.5345305319652883
-61.56250401322367,-36.57304498457896,train,2.6682395159302925E-6,0.32092831477591816,8.074901170453609E-4
-61.8431698040468,-36.701218617051715,train,0.003130973773493962,8.397799351853898,0.48673024723811975
-62.11651380149825,-36.51204454377549,train,0.00389647232231568,45.7768939758667,0.5413146033069816
-62.006834174183716,-36.64000049224655,train,0.00395348248562889,99.1811226669561,0.544918889284683
-62.143025191711764,-36.427608792610044,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.11892558264978,-36.548734422276446,train,0.00389647232231568,45.7768939758667,0.5413146033069816
-62.184297104191806,-36.48197571113414,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.158890666666665,-36.517342,train,0.003940553166337786,91.66959553808323,0.5441064495561949
-62.24009808949712,-36.33647218897057,train,0.0037884086044608174,16.38943920975062,0.5343235546630762
